,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
3857,7c57d23b-f458-43da-b21b-58021cd56d44,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3858,7c5a71c2-fb42-4480-8125-ac9b0de8e6d8,control,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,0,0
3859,7c5c9fe9-6cef-4813-9491-e09a428d7708,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3860,7c6038c5-8c4e-4e22-956c-e63f1989dd31,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
3863,7c7c6bdb-c6f4-4761-902e-73cf17ece818,control,2020-07-10,10,Generic Smartphone,6,Chrome Mobile,0,0
3864,7c8f4fd4-d092-41b0-ba2d-5e23af4f973b,control,2020-07-09,9,Generic Smartphone,6,Chrome Mobile,0,0
3865,7c93dccb-542b-4ef0-9b27-ac591cc7de97,control,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,0
3866,7c9a9f9a-0970-4bf8-b49c-69262de2ed8e,control,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,0,0
3868,7c9d3bd1-73eb-4cd4-a62d-8d0e2d8cb04d,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
3869,7c9e503b-d4b5-44dd-80bd-47534140324f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3870,7c9f0f25-e548-4a2a-b328-501419c9d9a4,exposed,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
3871,7ca0e8e8-d33a-4b9d-9dd8-d06c811654f3,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
3872,7cae36bc-1a6b-4e88-8ee0-7d7b631a1670,control,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,0
3876,7cdf82b0-9a7b-40ab-864e-19ace933ebfa,exposed,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,0
3877,7cebd2b7-7978-428a-b0a8-9d38766bd299,exposed,2020-07-07,22,Generic Smartphone,6,Chrome Mobile,1,0
3878,7cec8aee-c747-4d69-841f-aabcd9881e9a,control,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,0,0
3881,7cffa025-6d46-4300-b5f3-c1f539e07087,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3882,7d009420-2021-475e-a8b0-04957742ea61,control,2020-07-09,2,Generic Smartphone,6,Chrome Mobile,0,0
3883,7d0c2f8b-21cd-4d91-9965-06dc726fa60c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3887,7d1a8f96-e8bc-432f-a344-5e0cd2c38264,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
3889,7d252a75-0479-4cac-85bc-31f2bb509c21,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3890,7d2ead6f-14ac-41cb-b4ce-c9ce5b8a4162,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3893,7d47b761-41b4-44d4-a228-faf8e7b4e49f,control,2020-07-10,14,Generic Smartphone,6,Chrome Mobile,0,0
3895,7d52843b-4cf4-45e1-a6dc-69a7edf5a458,control,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,0,0
3896,7d594adf-106f-4928-a294-7c8f8aba0a2b,exposed,2020-07-09,20,Generic Smartphone,6,Chrome Mobile,0,0
3897,7d63ed1d-2f3e-4cbc-a8e8-a2c5f743ee5f,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
3899,7d7ceeb9-9e2a-459f-b953-1629929dc7c4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3900,7d8376bc-6f71-47c3-9c86-a938bc5d0596,exposed,2020-07-03,0,Generic Smartphone,6,Chrome Mobile,1,0
3903,7d978bd2-f198-44a2-b918-9ba681a621ef,exposed,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,1,0
3904,7db91af0-7be4-42a8-b938-273fe36f24f2,control,2020-07-10,17,Generic Smartphone,6,Chrome Mobile,0,0
3905,7dc0f2a1-de13-4a9b-bc04-90cb89467f88,exposed,2020-07-08,4,Generic Smartphone,6,Chrome Mobile,0,0
3906,7dc223b6-5e82-4e77-9ad6-12dff93c72bf,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
3909,7dda5469-e9c9-4720-96c5-9a7de17ebb45,exposed,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
3914,7dff6757-76d3-4528-b2d6-4054ac778aab,control,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
3915,7e012263-ea45-4fcb-adee-96142a42bc4c,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
3918,7e194f7f-bb6d-44a1-ba56-0d5c2983b41a,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
3919,7e202346-5e22-4813-9eaa-934bf0435db3,control,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
3922,7e2861c3-dce4-4bf1-a73f-b8a277324f5f,control,2020-07-06,2,Generic Smartphone,6,Chrome Mobile,0,0
3923,7e2b3f66-6c7a-4c02-85e4-b969cc42ba77,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile,0,0
3924,7e2b7c2e-3761-4aa5-bf4f-a3f26746ac33,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3926,7e3f7d5c-1e18-49c4-9600-c659f11b9271,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3928,7e4f004c-cdd3-485e-b0eb-c96f5edd7242,control,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,0,0
3929,7e518e38-463d-4afe-82c3-64b4ab143785,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
3930,7e5c96c9-85cb-4bbf-8056-59abb9a07655,control,2020-07-07,8,Generic Smartphone,6,Chrome Mobile,0,0
3932,7e706b43-bdc6-4ac7-ab79-a129dd5897fa,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3933,7e740fd1-6a5d-44cc-8870-901423107f14,exposed,2020-07-04,15,Generic Smartphone,6,Chrome Mobile,0,0
3934,7e916ca8-290a-41d0-8c94-b11febd19490,control,2020-07-07,4,Generic Smartphone,6,Chrome Mobile,0,0
3935,7e995889-78aa-4925-9c7a-3e4e2407a123,control,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,0
3936,7e9d54f0-7729-44d8-90be-abb6e33fda96,control,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
3937,7e9db7f0-1c6d-4ca3-8eaf-4884c189be4e,exposed,2020-07-09,16,Generic Smartphone,6,Chrome Mobile,0,0
3939,7e9ff273-8a54-49a5-8f01-65e0902612b5,control,2020-07-07,15,XiaoMi Redmi 6A,6,Chrome Mobile,0,0
3940,7ea7e2bf-00c5-403c-9d73-7eb016b4f0ee,exposed,2020-07-09,16,Generic Smartphone,6,Chrome Mobile,0,0
3942,7ead07cb-59ec-483a-8e3d-51d1de52ef4b,exposed,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
3943,7eb3dcd6-4931-4980-b0f2-c7be9b5497ae,exposed,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,0,0
3947,7ecb1482-6b4f-425a-9f1f-a0529fd72e5f,control,2020-07-09,3,Generic Smartphone,6,Chrome Mobile,0,0
3949,7ee957dc-7d61-416c-bead-ac457fac3a69,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3950,7eec7aaa-778b-471d-899c-29cb93aba47b,exposed,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,0,0
3951,7ef04915-9a36-4383-9c03-43d8e4bd9190,exposed,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
3952,7ef36884-f79c-4981-b320-34241773e14e,control,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,0,0
3956,7f0f1522-e61a-49f0-a5dd-c657be1b6f1b,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile,0,0
3958,7f1a4304-8760-44f2-8348-d691547dc3b2,control,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,0
3959,7f1a783b-4403-4291-8e64-1ec9bddf74d4,control,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,0,0
3962,7f337ab2-4561-4156-a75c-fd98e090a06c,control,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,1,0
3963,7f37f811-5cb1-4306-b858-3753d72ba73c,exposed,2020-07-04,7,Generic Smartphone,6,Chrome Mobile,0,0
3964,7f3acac4-15ec-4f3c-ae54-ccaa919dc509,exposed,2020-07-05,20,Generic Smartphone,6,Chrome Mobile,0,0
3966,7f4e0952-abf0-487d-a84c-6d37f54e4672,control,2020-07-04,2,C2105,6,Chrome Mobile,0,0
3967,7f515f29-5aff-421a-86f3-82ed1a0a1891,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,0,0
3969,7f6c0c4f-ebce-4f94-8bba-d312ad961721,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3971,7f7c4016-7c86-43aa-a215-78f75bdbb740,exposed,2020-07-08,6,Generic Smartphone,6,Chrome Mobile,0,0
3972,7f806e95-ea86-4b7c-8ee3-2989396b1f7b,exposed,2020-07-05,14,Generic Smartphone,6,Chrome Mobile,0,0
3975,7f9bb30b-5b7a-4bb2-bff3-638cb4a3ab7e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3976,7fad41ac-b131-4767-8288-4159adb479b1,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3979,7fc02e7d-2f37-48f0-baf2-16ceb86bdc09,control,2020-07-04,2,Generic Smartphone,6,Chrome Mobile,0,0
3983,7ff812d1-6594-4253-8a2b-8864626edf4e,control,2020-07-06,8,Generic Smartphone,6,Chrome Mobile,0,0
3984,7ffa01c4-cdfc-4843-9209-d6c450870f5e,exposed,2020-07-10,5,Generic Smartphone,6,Chrome Mobile,0,0
3985,80036b32-2363-4fa9-8a51-72a9b657f2f8,control,2020-07-07,6,Generic Smartphone,6,Chrome Mobile,0,0
3989,802911fc-c58e-44a0-8a50-af1d4e41ba4f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3990,802bf763-137a-4b5d-b423-74791abb98a1,control,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,0,0
3993,80473230-a964-47df-9f46-046c4aa67822,control,2020-07-10,5,Generic Smartphone,6,Chrome Mobile,0,0
3996,805cffd0-43b1-40a1-aecd-e04055b6059f,exposed,2020-07-08,12,Generic Smartphone,6,Chrome Mobile,1,0
3997,805d3d0d-8ad5-42bc-958f-548dbc4c496b,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile,0,0
3998,8062e4b7-9ba9-46ab-bedf-6ef41978f186,exposed,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,0
3999,806d26af-a3f8-4bc8-9e7f-6f171e0bf877,exposed,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,0,0
4001,8079917e-1397-4b55-9ad3-b05ef7e78fe2,exposed,2020-07-10,8,Generic Smartphone,6,Chrome Mobile,0,0
4005,80b9fecc-ef23-4896-bd43-b81c074f49c3,control,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,1,0
4006,80bb8afe-945a-41cd-b012-560aa2f8bef6,exposed,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,0
4008,80d2b560-e8ca-45c8-a79b-112a40fc3e47,control,2020-07-08,6,Generic Smartphone,6,Chrome Mobile,0,0
4009,80de33fd-b3be-4a83-b407-991d1ade75d5,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
4010,80f03dc8-3259-4c67-8928-3cf68a5d1831,exposed,2020-07-08,6,Generic Smartphone,6,Chrome Mobile,0,0
4013,80fa4065-1e42-4f38-b8d4-9bbf46159b4c,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile,0,0
4016,80fc937f-f009-4d1a-ae68-4615b9e7f927,control,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,1,0
4017,80fea53d-e664-47d4-9e64-9fd6e51725b6,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
4021,811c9100-8dd6-48de-a1c8-cba085209a23,exposed,2020-07-04,0,Generic Smartphone,6,Chrome Mobile,0,0
4022,8121af48-0659-4638-bb78-e8fa091489b1,control,2020-07-06,2,Generic Smartphone,6,Chrome Mobile,0,0
4023,812cb7a0-4709-476b-86f9-d64adb895cf0,control,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
4024,812d75df-6f5d-434e-9fbf-4790f9042a7c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4026,813d28f3-f7a8-4856-bcc9-edd53003ad6e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4027,814881f2-8fed-4327-80c2-0ed23157580a,control,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
4029,8156f68c-ef7a-46cf-840b-ffb988b43b4c,control,2020-07-09,0,Generic Smartphone,6,Chrome Mobile,0,0
4030,815d8522-03de-4515-b718-85b13ea8e673,exposed,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
4033,81795571-73ce-423f-904c-6cd0a52e666b,control,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,0,0
4035,818637d6-372e-4a3e-b03c-2cfaf2e21b68,control,2020-07-04,0,Samsung SM-G930F,6,Chrome Mobile,0,0
4037,818d6710-725b-402f-a398-f238e2f7e9c8,control,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,0
4040,819f2c35-89ce-4e32-b9ac-57c882cebdd5,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
4041,81acdb19-8f95-43fd-bc20-c29956dc975c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4042,81bbd651-508f-457e-bc31-c3ca7b9c4eaa,exposed,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,0
4043,81c992e9-5b96-4002-b777-9c13c8c7e0db,control,2020-07-09,20,Generic Smartphone,6,Chrome Mobile,0,0
4044,81cb172f-2cb0-4bfe-811e-d2e4039b7afb,control,2020-07-09,16,Generic Smartphone,6,Chrome Mobile,0,0
4046,81dc2474-4047-40bb-8b45-7e8b6753c917,exposed,2020-07-04,23,Generic Smartphone,6,Chrome Mobile,0,0
4047,81e36822-5bad-4f18-a1f6-615171a00b69,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
4049,81f697c4-6e76-45fd-adfc-a6ebf793f58c,exposed,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,0,0
4051,82020468-48ee-4e01-aa42-c0c14c65f0db,exposed,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
4052,821a1111-6037-470a-86c8-be406a664c3f,control,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,0,0
4053,821aeac1-e4bf-474d-aa4b-6a66962d0bb2,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
4055,822bd850-c74d-42b6-8cfa-0d728cbfc9cf,control,2020-07-07,15,Generic Smartphone,6,Chrome Mobile,0,0
4058,8243f244-97c1-4c90-9a4f-924c5737518a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4063,826040d9-94a3-400a-ac2f-038ca607439a,exposed,2020-07-04,1,Generic Smartphone,6,Chrome Mobile,0,0
4064,82623944-df9e-4468-acc2-0a8a5f2cc784,control,2020-07-06,2,Generic Smartphone,6,Chrome Mobile,0,0
4065,826c1dc2-cfe6-4516-b44b-0d55cd7229dd,control,2020-07-08,5,Generic Smartphone,6,Chrome Mobile,0,0
4066,826d31e4-dddb-4188-90b5-13a6f34bea2c,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile,0,0
4067,8273472d-f484-4771-b1ff-115024f6961d,control,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,0,0
4068,827d918d-95b0-4912-89f9-da0cc56b1a25,control,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,1,0
4070,82941242-45c0-4aa7-afa7-ca68cb4eff7a,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,1,0
4072,82a5eabd-e8c8-47ff-ad27-5721611b176f,exposed,2020-07-10,5,Generic Smartphone,6,Chrome Mobile,0,0
4073,82aa1883-bfb2-416c-82f7-b861fd39a095,control,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
4074,82b22b7c-7704-45ca-a2dc-f85308b68ae1,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4075,82b6100a-f9d0-4574-bfde-e147a07f93ff,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4076,82c120dd-ad54-4df2-aaee-0c7af160bc40,exposed,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,0,0
4077,82d0abd3-c39e-452b-a908-9742acab8a4e,exposed,2020-07-03,12,Generic Smartphone,6,Chrome Mobile,0,0
4078,82ed885e-dfc2-4741-a425-76cefa64bffd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4080,82fdb09d-3e4e-41b8-895f-5b5200e06b85,control,2020-07-09,9,Generic Smartphone,6,Chrome Mobile,0,0
4084,830e9a22-c1e1-4865-bae1-478159ff30d5,control,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,0
4085,831a1e89-1ef2-4d83-89f6-22ebd65b4a61,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
4086,833000be-6f5a-40fd-8c14-19783b48d247,exposed,2020-07-03,7,Generic Smartphone,6,Chrome Mobile,0,0
4090,837a9877-b1dc-4c0d-9b3c-35f269ff0aad,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile,0,0
4091,83808a94-7a0c-4943-9c47-1ee7acecb32b,exposed,2020-07-10,1,Generic Smartphone,6,Chrome Mobile,0,0
4092,83996861-6c5d-48ac-9b6a-0f6c5ede72bd,exposed,2020-07-08,6,Generic Smartphone,6,Chrome Mobile,0,0
4093,839e807b-4ece-4a22-b2e8-e595eda8b17f,exposed,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,0
4094,83b2aeeb-6311-4115-a898-fabc50539607,control,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,0,0
4095,83b440df-6ff8-42dd-a13b-a511b9765d61,control,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,0
4096,83b6684e-2425-4ee4-9dbe-c4cf3e0e6da0,control,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,0
4097,83c275e7-04d2-4474-acb6-338b62256d72,exposed,2020-07-05,10,Generic Smartphone,6,Chrome Mobile,0,0
4099,83d1ecfb-1702-4ef8-a2bb-0a02613c88b3,exposed,2020-07-07,5,Generic Smartphone,6,Chrome Mobile,0,0
4100,83d8da60-5b76-4af2-9068-4b96cc7212cf,control,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,0
4103,83e46af7-fe50-4764-a3ac-60105d88613d,exposed,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
4105,83f166a6-1945-4cb6-b241-7d0bcb6fd3e7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4106,83f69f90-cd17-468b-be32-12f78de9e0bd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4108,8403911e-6e06-4e80-9bbb-945e4a4463e6,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,0,0
4110,8413b44f-a4ef-4fac-be3c-d62bb096422e,control,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,0,0
4111,8419d1d5-01c6-4ed9-9d5c-a1edc53e1247,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
4113,842c1b34-4e7e-4f1c-98bf-0397a51e4a28,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
4115,843a9083-e30c-4742-b0a7-f61a131b5c53,control,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,1,0
4116,8448b00f-a0f6-4454-baa0-00f67c76d277,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4119,84511d4f-fe97-4c62-8999-67c69ab027c2,control,2020-07-05,3,Generic Smartphone,6,Chrome Mobile,0,0
4120,8458e544-ce8a-4979-bb47-c2ae2c6dadcd,exposed,2020-07-05,8,Generic Smartphone,6,Chrome Mobile,0,0
4121,845f7855-99ba-41c9-95c6-82ac9689456f,control,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
4123,846cc0a9-7759-4ec4-9d47-9e8bb6dde02b,exposed,2020-07-05,8,Generic Smartphone,6,Chrome Mobile,0,0
4126,8471ba69-cde5-4663-a68e-92b91f65dbe5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4128,848895aa-e7f8-4743-b70b-e1cd896bbc42,exposed,2020-07-03,7,Generic Smartphone,6,Chrome Mobile,0,0
4130,8499051e-e0b5-4e97-a8c3-0b467e97d4ee,control,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
4131,84991d0b-6a52-4911-9167-18341e96a7bd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4132,84a200e7-1a36-4394-9377-3dbec414292a,control,2020-07-08,14,Samsung SM-G960F,6,Chrome Mobile,0,0
4134,84bb8c71-5747-4767-a382-d832ddb03260,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
4135,84befc91-3760-46c6-b5cc-6dcae5a6f724,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4136,84d031f1-8d28-485a-8b0d-a81812dc2db9,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4141,84f5bc94-1431-41dd-bbb0-c2fa1ff84e71,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4143,85073df3-ea63-4819-a512-4e8a98ed6b4e,control,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
4146,853a4645-de71-4d49-bef7-18e65ac8323c,exposed,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,0
4147,854584df-7606-4925-935c-87f48ef6fa8f,exposed,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,0
4149,8557741b-1e4f-41ae-afb2-ad0ca494d5a2,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4150,8563a9b6-eb59-469f-a4c8-7776dd2346f9,control,2020-07-06,8,Generic Smartphone,6,Chrome Mobile,0,0
4151,856519b8-2197-4cef-abfd-b28978116b6c,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
4153,8575b5d1-f705-44a6-9ff3-9b1c5f8c1cdf,exposed,2020-07-10,2,Generic Smartphone,6,Chrome Mobile,0,0
4155,85859f7c-a99e-487d-85d9-752fcb1397cb,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4156,8587653f-3aed-4ba9-b962-f376c2c196e2,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,1,0
4157,8587f5fd-d3ac-4f9d-8fae-0261625a8b30,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
4158,85912678-eb96-4cc9-8b0e-852360dd859c,exposed,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
4160,8594a6ff-a96d-4157-83ed-f9e9389387b3,control,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
4161,85a5c6a5-0604-4d84-a46d-77d28a7188a8,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
4163,85ade014-9d5a-4ca8-ad38-806d5944fb16,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
4164,85bd4f2e-5918-4cd2-87ad-a8f7af4c6b96,exposed,2020-07-05,6,Generic Smartphone,6,Chrome Mobile,1,0
4167,85c5c0e1-c88f-4720-a66c-a37b59e81bb8,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4171,85df3db3-fc62-4393-807b-ee8d8290022e,control,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
4172,85e1ba26-acbc-4f7a-aa1a-07f1ab85fdbd,exposed,2020-07-06,2,Generic Smartphone,6,Chrome Mobile,1,0
4173,85e659ab-e5de-4616-a3f2-60f30157e6b8,control,2020-07-04,7,Generic Smartphone,6,Chrome Mobile,0,0
4174,85ecbf67-01a1-43d5-9995-76559934abb7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4175,85ed7a35-9daa-43f2-9adb-58b42f1c06fa,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
4176,85ee3d2c-0748-45ef-a7a9-60d59f5e195f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4178,85f8d6f4-4b4a-4017-ae9b-81beea67852c,exposed,2020-07-07,3,Generic Smartphone,6,Chrome Mobile,0,0
4182,86500439-5f46-4bfb-8320-f79f2d1fd82e,exposed,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
4184,8664254f-300f-430d-ba11-4a3516a70ecf,exposed,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
4186,8693d68b-19e3-4219-a2b9-c08224670cd0,control,2020-07-07,5,Generic Smartphone,6,Chrome Mobile,0,0
4187,869d822d-7f0e-4f8d-965a-14db6213443d,exposed,2020-07-04,18,LG-$2,6,Chrome Mobile,0,0
4188,86b29336-5b48-4af9-9465-0063f288a678,exposed,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,0
4190,86bc24a6-57bf-4ec9-ba8e-a1829bd0c2a2,control,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
4191,86bedb9e-a731-4d82-b049-2ede84112043,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4195,86d5a370-c4b0-49eb-8cb2-f1736b820470,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
4196,86ddd279-195f-4ded-a510-6f9802726eca,control,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
4197,86e3f374-5810-4924-bbc3-3c0ef36873df,control,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
4198,86e82a38-2220-4c78-b4c5-a1b45decc13c,exposed,2020-07-07,4,Generic Smartphone,6,Chrome Mobile,0,0
4199,86f5531b-5e1a-4cb1-abbc-ff44bd0417a7,exposed,2020-07-05,20,Generic Smartphone,6,Chrome Mobile,0,0
4201,86f9a5c2-fcc4-49f9-b13f-1d3ecca28b0b,exposed,2020-07-08,10,Generic Smartphone,6,Chrome Mobile,0,0
4205,8713ac1e-0032-4785-92c2-b986bb809d5b,exposed,2020-07-03,14,Generic Smartphone,6,Chrome Mobile,0,0
4206,87196693-47b0-43a1-85db-9280ffbda14a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
4210,8734cff1-5d81-4b77-bd80-087fda203fbc,exposed,2020-07-09,15,Generic Smartphone,6,Chrome Mobile,0,0
4211,8734f696-fa79-4bf5-866e-e5c66d9cbaaf,control,2020-07-09,3,Generic Smartphone,6,Chrome Mobile,0,0
4213,8738fde7-0a64-410e-a99c-a3841565b6d4,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
4214,87467682-7af6-4344-8ab9-dc12f0288584,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
4215,87469877-923b-4266-87f7-b6c11b2479dd,control,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,0,0
4216,87500cd9-bf61-4fd0-9243-71284e2ad289,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,0,0
4218,8755f1de-9f23-4fba-b1b0-9de8c650dc65,exposed,2020-07-07,12,Generic Smartphone,6,Chrome Mobile,0,0
