,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
6878,da84ed05-b7a0-433b-ad56-e3a334763523,exposed,2020-07-08,23,LYA-L09,6,Chrome Mobile WebView,0,0
6879,da852032-b83d-4ffb-bc57-9e5e56d225ea,exposed,2020-07-09,6,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
6886,daa3a893-8c26-4642-bf64-82b75b6b1c24,exposed,2020-07-04,1,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
6903,db88804c-f5b9-45a6-9ebf-f4de3a6a2bd9,exposed,2020-07-10,3,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
6907,dbb2a996-a218-4b0d-8099-bfade97f7d05,exposed,2020-07-07,21,Pixel 3,6,Chrome Mobile WebView,1,0
6916,dbfe96fc-c268-4e19-85ae-0905f68fc034,exposed,2020-07-04,19,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
6917,dbfed5a2-42b7-4dd5-b4bf-0aab4dc4b96c,control,2020-07-09,20,XiaoMi Redmi 3S,6,Chrome Mobile WebView,0,0
6919,dc147227-498c-4d01-aa99-7511fc507bb4,exposed,2020-07-03,1,Samsung SM-A530F,6,Chrome Mobile WebView,1,0
6930,dc66b2f3-580e-442c-9e51-5f57ff6b89c7,exposed,2020-07-09,3,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
6932,dc691959-60b9-4a2a-80ee-affefc918eec,exposed,2020-07-05,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
6936,dc94daf0-2193-49de-9c13-5552b3d0b196,exposed,2020-07-04,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
6937,dc9db1e3-0fa4-4ec7-9cd8-ebc445232230,exposed,2020-07-07,21,ANE-LX1,6,Chrome Mobile WebView,0,0
6947,dcdcc31a-873e-40c4-ab04-fe88b0ea3d89,exposed,2020-07-10,1,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
6959,dd4ff9e0-8866-4633-ab90-2754715b732b,exposed,2020-07-09,17,Generic Smartphone,6,Chrome Mobile WebView,0,0
6964,dd711717-3fc6-4517-99e5-74424fe0b3fe,exposed,2020-07-03,0,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
6966,dd831cde-3295-42eb-b7f9-c37efe8dc44e,exposed,2020-07-09,21,MHA-L09,6,Chrome Mobile WebView,0,0
6968,dd86c3d0-6876-439e-aaa0-9907851d0cf4,exposed,2020-07-03,12,Pixel 4,6,Chrome Mobile WebView,0,0
6982,dde0e01e-4d56-47c7-8f88-4da164fb5bca,exposed,2020-07-08,8,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
6983,dde3af2f-2fac-482d-ab78-f1b9d32ec203,exposed,2020-07-03,9,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
6985,ddf1b65e-82cc-409a-b4e9-16aabd8ed1ae,exposed,2020-07-09,8,Samsung SM-G935U,6,Chrome Mobile WebView,0,0
6991,de4defa3-e463-4d58-9c3d-715019923f10,exposed,2020-07-05,7,Pixel 3a,6,Chrome Mobile WebView,0,0
6997,de65979e-c18f-4326-bde4-5f5420ce83fa,control,2020-07-07,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
6998,de671765-83e0-4d4f-98a1-52c84658cfdf,exposed,2020-07-04,6,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
7001,de88bc00-a787-4816-8375-536bf0771a27,exposed,2020-07-04,12,POT-LX1,6,Chrome Mobile WebView,0,0
7003,de9b625b-18a2-4f7c-8a7c-25ad56fb0e01,exposed,2020-07-05,14,Pixel 3,6,Chrome Mobile WebView,0,0
7004,dea0ecee-8c60-42b6-bf99-08b118e3490b,exposed,2020-07-09,10,TA-1020,6,Chrome Mobile WebView,0,0
7009,debdb3d9-5c8b-4e42-b9fd-83b766de91b9,exposed,2020-07-08,15,FIG-LX1,6,Chrome Mobile WebView,0,0
7010,dec24ee2-2291-41a4-bcd0-0bfd932d8e1d,control,2020-07-03,15,Samsung SM-A515F,6,Chrome Mobile WebView,0,0
7012,ded3e594-a334-4ae2-8af0-9da2a37d62b6,exposed,2020-07-09,15,Samsung SM-G988B,6,Chrome Mobile WebView,0,0
7016,def7f1ef-9a9a-4e06-8e02-65f90e069c92,exposed,2020-07-06,3,Pixel 4,6,Chrome Mobile WebView,0,0
7018,df031571-195b-4089-a989-746c47930dca,control,2020-07-09,9,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
7024,df3e748a-9601-49a0-bba8-d167749f83b5,exposed,2020-07-04,7,G3121,6,Chrome Mobile WebView,0,0
7027,df56d599-721b-4135-bf38-1c06f1de7e7b,control,2020-07-07,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
7037,df7e91da-3f92-420e-8209-6ece61ffaaac,exposed,2020-07-05,10,CLT-L29,6,Chrome Mobile WebView,0,0
7038,df84ac9f-5a7b-4a8e-afd7-f45d44ce71eb,exposed,2020-07-04,6,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
7044,dfc799ce-0a9a-4a1f-82e3-a3c889949c15,exposed,2020-07-07,18,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
7045,dfd2c80b-7adc-4249-8c74-42005183cebb,exposed,2020-07-04,2,F3111,6,Chrome Mobile WebView,0,0
7055,e01375dc-3210-43ae-a45c-f63213abb94a,control,2020-07-09,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
7061,e04d5f48-9d98-40be-9695-ca80f83fdfae,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
7069,e0accc2a-305a-4752-8efd-88f4d24167b0,control,2020-07-08,21,EVA-L09,6,Chrome Mobile WebView,1,0
7071,e0cc112d-0897-4987-90b7-59150b173763,exposed,2020-07-09,13,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
7074,e0ded15f-4da2-4ae5-9c73-37e33c7fe569,exposed,2020-07-08,7,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
7085,e10b0fa6-fc02-477e-a26e-b3e8abb44202,exposed,2020-07-03,6,COL-L29,6,Chrome Mobile WebView,0,0
7097,e175bbf5-abe9-4ef2-9d79-27016e42d8e0,exposed,2020-07-09,8,CLT-L09,6,Chrome Mobile WebView,0,0
7099,e18bd35c-a950-4b5c-bc74-f3c2a5460fe2,control,2020-07-03,15,Samsung SM-G960U1,6,Chrome Mobile WebView,0,0
7100,e19ab8af-b013-4af3-854e-8ba9938592a3,exposed,2020-07-09,3,OnePlus ONEPLUS A5000,6,Chrome Mobile WebView,0,0
7118,e203085d-acc1-4131-a487-d5e3146ea18d,exposed,2020-07-06,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
7119,e2038572-4d4b-4bce-a8b4-9ca03cac50e2,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
7122,e2100ecb-5ed8-4b83-98ba-342feb2b3775,exposed,2020-07-09,4,MAR-LX1A,6,Chrome Mobile WebView,0,0
7125,e2353ca7-e537-4901-a239-7fc449a35859,exposed,2020-07-05,14,LG-$2,6,Chrome Mobile WebView,1,0
7134,e28931bc-6cc2-4da2-b9b8-bda4710e95c9,control,2020-07-03,15,Nokia$2$3,6,Chrome Mobile WebView,0,0
7135,e2982ff2-5b08-468f-a4ea-00927207a5c5,exposed,2020-07-04,13,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
7136,e2983cbb-58b8-4b73-a97b-027eb81b7ca5,exposed,2020-07-03,13,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
7146,e325f88f-f162-41c3-beb6-ecb056cfec39,exposed,2020-07-03,5,OnePlus ONEPLUS A6013,6,Chrome Mobile WebView,0,0
7162,e3ac5c6f-e041-4602-9203-997cf14e10d3,control,2020-07-09,3,Samsung SM-J710F,6,Chrome Mobile WebView,0,0
7185,e45da52a-554c-4067-9b13-40b6389ddfc8,exposed,2020-07-03,3,POT-LX1,6,Chrome Mobile WebView,0,0
7194,e4b36f61-ec9b-4021-b1ae-093dcda7f655,control,2020-07-06,4,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
7201,e4da35e7-3a23-4315-879d-452f40510e45,control,2020-07-03,15,Nokia$2$3,6,Chrome Mobile WebView,0,0
7202,e4db18b1-f91c-47e6-b7a4-a683e7d4780e,exposed,2020-07-09,8,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
7203,e4de838e-395a-4d9d-8901-eb8915af37f7,exposed,2020-07-09,17,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
7206,e51a253a-663e-4c62-998f-344626602e2e,control,2020-07-10,8,Samsung SM-G955F,6,Chrome Mobile WebView,0,0
7208,e51d638f-751a-460f-84dc-a51f5ae38819,exposed,2020-07-08,4,Nokia$2$3,6,Chrome Mobile WebView,0,0
7213,e5493473-3ad4-4e8a-a84e-85fc87604941,exposed,2020-07-03,9,Nokia$2$3,6,Chrome Mobile WebView,0,0
7227,e5975f20-2ec5-469a-b3e1-8a470a1773de,exposed,2020-07-09,8,Samsung SM-G970F,6,Chrome Mobile WebView,1,0
7230,e5aa2002-8359-463e-b8a5-3865a244bac1,exposed,2020-07-09,6,DUB-LX1,6,Chrome Mobile WebView,0,0
7232,e5ace64f-ab3e-49d5-9dbf-e68846746f26,exposed,2020-07-03,2,Generic Smartphone,6,Chrome Mobile WebView,0,0
7237,e5cd08cc-7bbb-4a0a-a7ae-3ac6e612454e,exposed,2020-07-03,10,Samsung SM-J500FN,6,Chrome Mobile WebView,1,0
7248,e5fc8c0b-8675-4a4f-a48b-8c51b1a39b94,exposed,2020-07-05,4,Samsung SM-G955F,6,Chrome Mobile WebView,0,0
7249,e5fcf09b-fe98-4a17-8e8e-1cbea52d111a,exposed,2020-07-10,13,Wileyfox Swift,6,Chrome Mobile WebView,0,0
7252,e60e9555-f850-4079-89f5-39af739c112f,exposed,2020-07-10,5,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
7260,e6626094-f9e1-4bfe-8561-72ffab89a5b1,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile WebView,0,0
7270,e6f39142-577c-48e2-973d-2c6db88c05fc,exposed,2020-07-05,3,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
7272,e6ff6c3e-7cec-4fb0-b5aa-e03adc14afcb,control,2020-07-09,1,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
7280,e72a6a39-e564-4ae7-a80b-ac9d117a7c56,exposed,2020-07-06,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
7281,e7324c25-b1f3-4d74-820d-9ca7db029b8b,exposed,2020-07-09,9,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
7284,e7402a4d-6105-4a2e-a41c-54f542eb4e2e,exposed,2020-07-05,19,Samsung SM-A505FN,6,Chrome Mobile WebView,1,0
7285,e742e835-021d-49b0-9f48-0b22e6ba29c0,exposed,2020-07-10,5,Samsung SM-G965F,6,Chrome Mobile WebView,1,0
7318,e815a7cb-8697-40b0-9888-4cddc597a7ae,exposed,2020-07-06,9,PLK-L01,6,Chrome Mobile WebView,0,0
7337,e8afcda5-894a-49be-99fe-c492c2b0d041,exposed,2020-07-05,7,Samsung SM-G981B,6,Chrome Mobile WebView,0,0
7338,e8b5f27e-2718-49f3-a4db-72b7298e1d7d,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
7344,e8f52bec-9d09-462c-9af6-fbc5cb6a5bbf,exposed,2020-07-09,15,POT-LX1,6,Chrome Mobile WebView,0,0
7345,e8f95506-974e-427b-8e5c-41edf4fdd9a4,exposed,2020-07-10,16,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
7347,e8fe7fc3-d71c-42e4-aedb-a01ce82d5d7b,exposed,2020-07-10,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
7349,e9056c3b-d98a-432f-99dd-8a4a59080d4d,exposed,2020-07-09,11,Samsung SM-G925F,6,Chrome Mobile WebView,0,0
7358,e92f77f0-5de9-4a16-a1ed-04366186fa89,exposed,2020-07-05,15,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
7387,e9ca6bcf-c825-49f1-b7a0-44442cc9d767,exposed,2020-07-09,18,Samsung SM-J415FN,6,Chrome Mobile WebView,0,0
7406,ea2bdadc-151e-4a32-b796-1a2394fc9bc4,exposed,2020-07-05,11,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
7409,ea446c60-13c2-4afd-b127-83c2d6d1d331,control,2020-07-03,15,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
7413,ea89e96c-f5a3-4cb1-a9ec-6fccc71aef96,control,2020-07-03,15,Pixel 4,6,Chrome Mobile WebView,0,0
7416,ea8dab75-8523-4d20-bd49-a7bd9a7fc2e0,exposed,2020-07-03,8,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
7418,ea9feb60-2a40-4be1-a611-ed2f6483f596,exposed,2020-07-05,4,VTR-L09,6,Chrome Mobile WebView,0,0
7421,eab088f9-0e83-4b76-a67d-08c7d633cfb5,exposed,2020-07-06,8,Pixel 3a,6,Chrome Mobile WebView,1,0
7422,eadb9e37-9e00-4c1c-9927-6d36e2830cc2,exposed,2020-07-10,6,Samsung SM-J600FN,6,Chrome Mobile WebView,0,0
7433,eb4ab49d-635e-4704-80fe-b5b629a60c55,exposed,2020-07-05,14,Nokia$2$3,6,Chrome Mobile WebView,0,0
7439,eb7a61c5-7955-434b-8a8c-32bebf8dbb52,control,2020-07-06,10,Nokia$2$3,6,Chrome Mobile WebView,0,0
7447,ebba2dc4-d709-4c6a-82d3-3bc50c2208b7,exposed,2020-07-04,3,VTR-L09,6,Chrome Mobile WebView,0,0
7459,ec098326-6177-4f01-bfbb-fc49e95469cc,exposed,2020-07-05,3,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
7467,ec6d7fe8-4549-465f-9fb4-31f4003c57a9,exposed,2020-07-05,17,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
7471,ec90ec9b-e29b-4729-8953-c3421afb6cc2,control,2020-07-04,15,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
7489,ed32baab-4fd2-4c01-8210-9b00895fb0c8,control,2020-07-03,15,Samsung SM-G965F,6,Chrome Mobile WebView,1,0
7490,ed33a572-0117-42e5-a755-b5281fbcd8e2,exposed,2020-07-03,5,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
7496,ed4a4a35-cdd3-40f2-a5c3-b4e49c64bfec,exposed,2020-07-09,16,Nokia$2$3,6,Chrome Mobile WebView,0,0
7509,edabc850-c403-45cd-9be1-7f69e4d0a9d3,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
7522,ee3dcce0-aa18-4363-8c62-58e6047cdfcf,exposed,2020-07-10,4,Samsung SM-N960F,6,Chrome Mobile WebView,1,0
7534,eea28e54-cf70-4407-a847-e46f8356ac26,exposed,2020-07-09,6,G3311,6,Chrome Mobile WebView,0,0
7536,eead32c3-094f-4ac2-948a-ad7cb20a2bba,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile WebView,0,0
7543,eefa3a78-74d0-4f92-bdf7-3b7a5991e4ce,control,2020-07-03,15,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
7545,ef0c5c89-38d8-40f1-9343-5edf9c723ed2,exposed,2020-07-03,10,Pixel 3a,6,Chrome Mobile WebView,0,0
7555,ef7e9e16-a69b-4b23-81cf-8e764030ba8b,exposed,2020-07-08,3,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
7560,efab4d6d-3c30-4670-9bc1-a0ed695b2329,control,2020-07-09,20,Generic Smartphone,6,Chrome Mobile WebView,0,0
7564,efb81d7e-521b-4ed3-b11c-6aca1db99f92,exposed,2020-07-08,18,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
7569,efdd9369-09d1-496c-8fb1-061bb366c34a,exposed,2020-07-09,3,MAR-LX1A,6,Chrome Mobile WebView,0,0
7580,f032ed47-ad2e-42b4-a6b7-d4989980c8eb,exposed,2020-07-03,13,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
7583,f04a1abd-8883-42e3-ba3d-c9991154393f,exposed,2020-07-03,14,VOG-L09,6,Chrome Mobile WebView,0,0
7586,f05da4bd-5c27-45e7-a42c-9b7fb3f76859,exposed,2020-07-07,8,Nokia$2$3,6,Chrome Mobile WebView,0,0
7600,f0b3601a-25b4-4882-9bdc-f68c990ba8e5,exposed,2020-07-03,15,E6653,6,Chrome Mobile WebView,0,0
7604,f0c90838-5b7e-4300-a196-323d113ae7a9,exposed,2020-07-08,16,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
7607,f0e2235f-6c99-4eac-9040-eee2e6785a27,exposed,2020-07-05,7,Samsung SM-A705FN,6,Chrome Mobile WebView,0,0
7613,f0ff5f63-af85-40f3-9a19-ea8ebf89ccdd,control,2020-07-03,15,VTR-L09,6,Chrome Mobile WebView,0,0
7619,f141b09d-ace8-4ca1-9b6a-7a43b104c9bb,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
7624,f155f42b-c8da-4635-b4d8-e2a3b0261311,exposed,2020-07-09,8,Nokia$2$3,6,Chrome Mobile WebView,0,0
7625,f15c7ada-5526-461e-9d19-a7cfdbdd0fe8,exposed,2020-07-08,18,Pixel 3,6,Chrome Mobile WebView,0,0
7631,f195e16c-024b-4397-bc7e-8583c09e1383,exposed,2020-07-06,3,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
7633,f19b55a1-8535-41fb-b412-57a84f86eb66,exposed,2020-07-09,8,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
7634,f1a83cc4-2092-473f-b1e3-605b4fd9e854,exposed,2020-07-07,13,Samsung SM-A202F,6,Chrome Mobile WebView,1,0
7635,f1b07654-458d-477d-9594-00ef66fc24ab,control,2020-07-03,15,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
7643,f1f0d91f-0604-41bf-99fd-567e988b3e09,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
7654,f260f426-dbf1-4d15-ac85-78a2b7cf6ea7,exposed,2020-07-09,21,Generic Smartphone,6,Chrome Mobile WebView,1,0
7656,f27c2eec-2f96-4263-8056-33701a80fa19,exposed,2020-07-04,2,Nokia$2$3,6,Chrome Mobile WebView,0,0
7658,f2858580-f762-48ed-a057-5913a36b6254,exposed,2020-07-09,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
7659,f28a2674-7e6b-46e9-98ce-6ee4dc9d2cfa,exposed,2020-07-04,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
7660,f28c2c99-4372-49b9-956a-98e8211bcd39,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
7666,f2b2b559-0d3b-47bb-b765-9a83f772f665,exposed,2020-07-03,3,VFD 820,6,Chrome Mobile WebView,0,0
7675,f30f03c4-5dad-470b-948c-6880abf1ba7d,control,2020-07-04,2,Samsung SM-G973F,6,Chrome Mobile WebView,1,0
7692,f3a0afa6-0f90-489f-b577-78f6e0c044d3,exposed,2020-07-07,20,Samsung SM-G970F,6,Chrome Mobile WebView,1,0
7697,f3b09b6a-7016-482b-a59f-1fd5cabc9c30,exposed,2020-07-07,19,OnePlus ONEPLUS A6013,6,Chrome Mobile WebView,0,0
7701,f3d0811d-ac2d-4c7f-9acb-c3d7069e6508,exposed,2020-07-08,5,VOG-L09,6,Chrome Mobile WebView,0,0
7705,f426f48b-8545-4b46-a215-63845d3b3c0a,control,2020-07-09,5,PRA-LX1,6,Chrome Mobile WebView,0,0
7707,f43ec8d0-020b-445a-b6ab-f6a72903e384,exposed,2020-07-09,18,Pixel 3,6,Chrome Mobile WebView,0,0
7708,f440540d-fcad-468d-b759-f941a30cbd93,exposed,2020-07-09,6,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
7713,f4522273-85d6-496a-956c-cb79b1b66689,exposed,2020-07-07,9,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
7719,f479f5a4-a244-405b-8aa4-5fa25afc9ed9,exposed,2020-07-10,2,MRD-LX1,6,Chrome Mobile WebView,0,0
7743,f54fe716-c3e7-4e50-a2d2-110d01c63047,control,2020-07-10,11,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
7746,f5604bd0-df17-4115-85b3-a6da86d7004d,exposed,2020-07-09,4,Samsung SM-A715F,6,Chrome Mobile WebView,0,0
7751,f59d3f98-755a-4eb4-a512-a2b6afd93719,exposed,2020-07-04,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
7754,f5d77f9d-db03-4959-8022-1233ebc12149,exposed,2020-07-09,7,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
7771,f6424dff-5a8c-449b-948d-834f0b6a4633,exposed,2020-07-10,1,Samsung SM-A405FN,6,Chrome Mobile WebView,0,0
7782,f6b7f0e9-7bb1-4c46-ac29-359e872de73d,exposed,2020-07-09,17,Samsung SM-G975F,6,Chrome Mobile WebView,1,0
7785,f6d66279-41d5-45f7-8e6c-f7b12d1915fa,exposed,2020-07-08,15,Samsung SM-G9730,6,Chrome Mobile WebView,0,0
7789,f700c6a8-6cc8-4c80-afbb-6170c0b682cd,exposed,2020-07-07,0,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
7797,f75afe50-26e3-4350-8f09-a3a28392664c,exposed,2020-07-03,8,Samsung SM-J530F,6,Chrome Mobile WebView,1,0
7809,f7a54656-1e95-4cc4-92f0-da075d232b4b,exposed,2020-07-05,13,Samsung SM-G950F,6,Chrome Mobile WebView,1,0
7812,f7c9a85b-74be-4ed1-b779-0f00f6a96a5e,exposed,2020-07-08,19,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
7818,f7f05c71-bbc0-4e05-93e7-417df45bfed2,control,2020-07-04,17,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
7834,f877fbcd-ca75-45f3-b969-7950e5ce8485,exposed,2020-07-08,16,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
7848,f8eb45a5-87bf-42de-9923-d972eb142d8a,exposed,2020-07-10,8,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
7857,f93669c3-006d-49e6-8a2d-7ad272d5ebc9,exposed,2020-07-03,5,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
7859,f94a2c8d-9cfc-482b-b1a5-17c53060ec6a,exposed,2020-07-09,7,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
7860,f9515630-4252-4a9e-83ed-d07c87fa3015,exposed,2020-07-04,18,Samsung SM-A320FL,6,Chrome Mobile WebView,0,0
7862,f954dc7a-71fb-4cc5-a931-4f2bb7da14b7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
7867,f975da1f-c1b9-453c-af3c-c1d1bb50da29,exposed,2020-07-04,1,POT-LX1,6,Chrome Mobile WebView,0,0
7868,f97d5183-0630-46ad-8345-0ee289a31323,exposed,2020-07-09,12,Samsung SM-G955U1,6,Chrome Mobile WebView,0,0
7875,f9a1f821-8032-40a9-9136-009d09a87fc8,exposed,2020-07-06,8,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
7876,f9b4b7c1-d0e1-414b-ab7d-20dec637e1ef,exposed,2020-07-06,3,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
7885,fa032637-420a-4b6a-a610-22d323341966,exposed,2020-07-05,10,Samsung SM-G950F,6,Chrome Mobile WebView,1,0
7893,fa2afbb4-0c57-4af7-a8da-bddb1823ad82,exposed,2020-07-08,17,Generic Smartphone,6,Chrome Mobile WebView,0,0
7900,fa4d7546-0167-4290-9d99-bc1569ada19c,exposed,2020-07-09,11,Moto $2,6,Chrome Mobile WebView,0,0
7907,fa5f2ecc-83cc-446e-9822-3261c41b1fa8,exposed,2020-07-09,14,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
7918,faa699e5-7c95-4661-b910-2fb7920cedbb,exposed,2020-07-04,13,VOG-L29,6,Chrome Mobile WebView,1,0
7923,fab655d5-0af9-48b6-840e-f8e00e55ac1f,exposed,2020-07-09,16,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
7928,faeb2624-b351-4ff6-8849-9bf45f1898aa,exposed,2020-07-05,5,OnePlus ONEPLUS A6013,6,Chrome Mobile WebView,0,0
7930,fb2d8449-b374-46c2-bf8d-27d597af2047,exposed,2020-07-10,14,Nokia$2$3,6,Chrome Mobile WebView,0,0
7931,fb2f4e0e-5a24-4133-b465-d404fcc93881,exposed,2020-07-10,6,POT-LX1,6,Chrome Mobile WebView,0,0
7946,fb8f9903-1c16-4ff2-a145-4a3c146650cf,exposed,2020-07-09,16,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
7950,fba1620f-7a68-460c-aa74-a30462f7211e,exposed,2020-07-06,1,Samsung SM-G988B,6,Chrome Mobile WebView,0,0
7953,fbac43a9-1f9e-4726-b798-5cee1e039e03,control,2020-07-10,0,Generic Smartphone,6,Chrome Mobile WebView,0,0
7955,fbada46a-331e-4a5e-bae8-bc837644d305,exposed,2020-07-03,14,POT-LX1,6,Chrome Mobile WebView,0,0
7956,fbb56ffc-5f50-4547-a2b3-5f1b2f42f8e4,exposed,2020-07-03,3,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
7959,fbd605e6-2297-4855-8cd7-ca9bd039dd55,control,2020-07-07,16,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
7962,fbf55f01-5e12-417e-b3e9-3efdf4148f96,exposed,2020-07-04,6,Generic Smartphone,6,Chrome Mobile WebView,1,0
7971,fc16298f-ca7b-406e-9bc8-a0399d25cdc0,exposed,2020-07-05,17,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
7995,fccd978a-5803-4111-bddb-a7d9b4a975fd,exposed,2020-07-10,13,CLT-L29,6,Chrome Mobile WebView,0,0
7997,fcda23e7-3eb3-439d-8bdc-ede521146136,exposed,2020-07-08,21,Moto $2,6,Chrome Mobile WebView,0,0
8000,fcf2d241-aa85-432e-826c-e084be9b8b30,exposed,2020-07-09,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
8005,fd21a754-90a6-48f5-ab9d-f948f54744aa,exposed,2020-07-10,9,XiaoMi Redmi Note 5,6,Chrome Mobile WebView,0,0
8012,fd5d63b4-cc6b-4c9d-aa01-5feef694b9e0,exposed,2020-07-09,13,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
8015,fd731f39-7f9b-4f76-9b98-fa9581ce79ae,control,2020-07-10,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
8021,fdbde53d-47f9-4271-bcf3-0ed4efa140b9,exposed,2020-07-09,4,Generic Smartphone,6,Chrome Mobile WebView,1,0
8023,fdd86554-2d39-48d7-9979-15e6ff1a298e,exposed,2020-07-03,8,Pixel 3a,6,Chrome Mobile WebView,0,0
8032,fe4d6606-0124-4297-8c1c-6bc5f0b00dca,exposed,2020-07-10,10,Moto $2,6,Chrome Mobile WebView,0,0
8043,fef17bc0-e44d-4351-9df1-268c277544c0,exposed,2020-07-07,8,ATU-L11,6,Chrome Mobile WebView,0,0
8044,ff07272c-a61c-4e8f-99fc-7159bd2bcab1,control,2020-07-03,15,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
8067,ffc594ef-756c-4d24-a310-0d8eb4e11eb7,exposed,2020-07-05,1,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
